task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds,variant,planned_actions_per_decision,maximum_executed_actions_per_decision
cube,150,150,98,clean,released_raw,ap-fresh-cube-098,False,150,30,4500,1350000,26189351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.5047,LeWM (5-action replanning),25,5
cube,150,150,98,prefix_a,released_raw,ap-fresh-cube-098,False,150,30,4500,1350000,26189351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.5636,LeWM (5-action replanning),25,5
cube,150,150,98,prefix_b,released_raw,ap-fresh-cube-098,False,150,30,4500,1350000,26189351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7796,LeWM (5-action replanning),25,5
cube,150,150,99,clean,released_raw,ap-fresh-cube-099,False,150,30,4500,1350000,26190351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.4477,LeWM (5-action replanning),25,5
cube,150,150,99,prefix_a,released_raw,ap-fresh-cube-099,False,150,30,4500,1350000,26190351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",59.0096,LeWM (5-action replanning),25,5
cube,150,150,99,prefix_b,released_raw,ap-fresh-cube-099,False,150,30,4500,1350000,26190351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",58.0491,LeWM (5-action replanning),25,5
cube,150,150,100,clean,released_raw,ap-fresh-cube-100,False,150,30,4500,1350000,26191351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",57.7701,LeWM (5-action replanning),25,5
cube,150,150,100,prefix_a,released_raw,ap-fresh-cube-100,False,150,30,4500,1350000,26191351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7938,LeWM (5-action replanning),25,5
cube,150,150,100,prefix_b,released_raw,ap-fresh-cube-100,False,150,30,4500,1350000,26191351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.0782,LeWM (5-action replanning),25,5
cube,150,150,101,clean,released_raw,ap-fresh-cube-101,False,150,30,4500,1350000,26192351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.3318,LeWM (5-action replanning),25,5
cube,150,150,101,prefix_a,released_raw,ap-fresh-cube-101,False,150,30,4500,1350000,26192351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.3991,LeWM (5-action replanning),25,5
cube,150,150,101,prefix_b,released_raw,ap-fresh-cube-101,False,150,30,4500,1350000,26192351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.4068,LeWM (5-action replanning),25,5
cube,150,150,102,clean,released_raw,ap-fresh-cube-102,False,150,30,4500,1350000,26193351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.5357,LeWM (5-action replanning),25,5
cube,150,150,102,prefix_a,released_raw,ap-fresh-cube-102,False,150,30,4500,1350000,26193351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.3068,LeWM (5-action replanning),25,5
cube,150,150,102,prefix_b,released_raw,ap-fresh-cube-102,False,150,30,4500,1350000,26193351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.2802,LeWM (5-action replanning),25,5
cube,150,150,103,clean,released_raw,ap-fresh-cube-103,False,150,30,4500,1350000,26194351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.6119,LeWM (5-action replanning),25,5
cube,150,150,103,prefix_a,released_raw,ap-fresh-cube-103,False,150,30,4500,1350000,26194351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7223,LeWM (5-action replanning),25,5
cube,150,150,103,prefix_b,released_raw,ap-fresh-cube-103,False,150,30,4500,1350000,26194351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7731,LeWM (5-action replanning),25,5
cube,150,150,104,clean,released_raw,ap-fresh-cube-104,True,14,3,450,135000,26195351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",5.5091,LeWM (5-action replanning),25,5
cube,150,150,104,prefix_a,released_raw,ap-fresh-cube-104,False,150,30,4500,1350000,26195351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7536,LeWM (5-action replanning),25,5
cube,150,150,104,prefix_b,released_raw,ap-fresh-cube-104,False,150,30,4500,1350000,26195351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.1639,LeWM (5-action replanning),25,5
cube,150,150,105,clean,released_raw,ap-fresh-cube-105,False,150,30,4500,1350000,26196351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.6482,LeWM (5-action replanning),25,5
cube,150,150,105,prefix_a,released_raw,ap-fresh-cube-105,False,150,30,4500,1350000,26196351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7258,LeWM (5-action replanning),25,5
cube,150,150,105,prefix_b,released_raw,ap-fresh-cube-105,False,150,30,4500,1350000,26196351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.6174,LeWM (5-action replanning),25,5
cube,150,150,106,clean,released_raw,ap-fresh-cube-106,False,150,30,4500,1350000,26197351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",57.4611,LeWM (5-action replanning),25,5
cube,150,150,106,prefix_a,released_raw,ap-fresh-cube-106,True,16,4,600,180000,26197351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",8.6677,LeWM (5-action replanning),25,5
cube,150,150,106,prefix_b,released_raw,ap-fresh-cube-106,False,150,30,4500,1350000,26197351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.1866,LeWM (5-action replanning),25,5
cube,150,150,107,clean,released_raw,ap-fresh-cube-107,False,150,30,4500,1350000,26198351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",61.8748,LeWM (5-action replanning),25,5
cube,150,150,107,prefix_a,released_raw,ap-fresh-cube-107,False,150,30,4500,1350000,26198351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",61.1446,LeWM (5-action replanning),25,5
cube,150,150,107,prefix_b,released_raw,ap-fresh-cube-107,False,150,30,4500,1350000,26198351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",61.2499,LeWM (5-action replanning),25,5
cube,150,150,108,clean,released_raw,ap-fresh-cube-108,False,150,30,4500,1350000,26199351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",61.5833,LeWM (5-action replanning),25,5
cube,150,150,108,prefix_a,released_raw,ap-fresh-cube-108,False,150,30,4500,1350000,26199351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.2671,LeWM (5-action replanning),25,5
cube,150,150,108,prefix_b,released_raw,ap-fresh-cube-108,False,150,30,4500,1350000,26199351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",63.8567,LeWM (5-action replanning),25,5
cube,150,150,109,clean,released_raw,ap-fresh-cube-109,True,16,4,600,180000,26200351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",8.4513,LeWM (5-action replanning),25,5
cube,150,150,109,prefix_a,released_raw,ap-fresh-cube-109,False,150,30,4500,1350000,26200351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.1859,LeWM (5-action replanning),25,5
cube,150,150,109,prefix_b,released_raw,ap-fresh-cube-109,True,15,3,450,135000,26200351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",6.1952,LeWM (5-action replanning),25,5
cube,150,150,110,clean,released_raw,ap-fresh-cube-110,False,150,30,4500,1350000,26201351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",57.1338,LeWM (5-action replanning),25,5
cube,150,150,110,prefix_a,released_raw,ap-fresh-cube-110,False,150,30,4500,1350000,26201351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.9116,LeWM (5-action replanning),25,5
cube,150,150,110,prefix_b,released_raw,ap-fresh-cube-110,False,150,30,4500,1350000,26201351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.5688,LeWM (5-action replanning),25,5
cube,150,150,111,clean,released_raw,ap-fresh-cube-111,False,150,30,4500,1350000,26202351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.1272,LeWM (5-action replanning),25,5
cube,150,150,111,prefix_a,released_raw,ap-fresh-cube-111,False,150,30,4500,1350000,26202351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.8217,LeWM (5-action replanning),25,5
cube,150,150,111,prefix_b,released_raw,ap-fresh-cube-111,False,150,30,4500,1350000,26202351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.4495,LeWM (5-action replanning),25,5
cube,150,150,112,clean,released_raw,ap-fresh-cube-112,False,150,30,4500,1350000,26203351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.1473,LeWM (5-action replanning),25,5
cube,150,150,112,prefix_a,released_raw,ap-fresh-cube-112,False,150,30,4500,1350000,26203351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.0771,LeWM (5-action replanning),25,5
cube,150,150,112,prefix_b,released_raw,ap-fresh-cube-112,False,150,30,4500,1350000,26203351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.7846,LeWM (5-action replanning),25,5
cube,150,150,113,clean,released_raw,ap-fresh-cube-113,False,150,30,4500,1350000,26204351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.6993,LeWM (5-action replanning),25,5
cube,150,150,113,prefix_a,released_raw,ap-fresh-cube-113,False,150,30,4500,1350000,26204351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.4102,LeWM (5-action replanning),25,5
cube,150,150,113,prefix_b,released_raw,ap-fresh-cube-113,False,150,30,4500,1350000,26204351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.8816,LeWM (5-action replanning),25,5
cube,150,150,114,clean,released_raw,ap-fresh-cube-114,False,150,30,4500,1350000,26205351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.7241,LeWM (5-action replanning),25,5
cube,150,150,114,prefix_a,released_raw,ap-fresh-cube-114,True,18,4,600,180000,26205351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",7.6695,LeWM (5-action replanning),25,5
cube,150,150,114,prefix_b,released_raw,ap-fresh-cube-114,False,150,30,4500,1350000,26205351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",59.3499,LeWM (5-action replanning),25,5
cube,150,150,115,clean,released_raw,ap-fresh-cube-115,False,150,30,4500,1350000,26206351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",55.2691,LeWM (5-action replanning),25,5
cube,150,150,115,prefix_a,released_raw,ap-fresh-cube-115,False,150,30,4500,1350000,26206351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.7216,LeWM (5-action replanning),25,5
cube,150,150,115,prefix_b,released_raw,ap-fresh-cube-115,False,150,30,4500,1350000,26206351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",55.646,LeWM (5-action replanning),25,5
cube,150,150,116,clean,released_raw,ap-fresh-cube-116,False,150,30,4500,1350000,26207351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",56.2903,LeWM (5-action replanning),25,5
