task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds
tworoom,25,50,117,clean,released_raw,ap-fresh-tworoom-117,True,7,1,150,45000,28208351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",7.6226
tworoom,25,50,117,prefix_a,released_raw,ap-fresh-tworoom-117,True,25,1,150,45000,28208351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.2986
tworoom,25,50,117,prefix_b,released_raw,ap-fresh-tworoom-117,True,2,1,150,45000,28208351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.7724
tworoom,25,50,118,clean,released_raw,ap-fresh-tworoom-118,True,8,1,150,45000,28209351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",10.4552
tworoom,25,50,118,prefix_a,released_raw,ap-fresh-tworoom-118,True,5,1,150,45000,28209351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.1151
tworoom,25,50,118,prefix_b,released_raw,ap-fresh-tworoom-118,True,14,1,150,45000,28209351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.657
tworoom,25,50,119,clean,released_raw,ap-fresh-tworoom-119,True,25,1,150,45000,28210351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",10.1885
tworoom,25,50,119,prefix_a,released_raw,ap-fresh-tworoom-119,True,27,2,300,90000,28210351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",23.8855
tworoom,25,50,119,prefix_b,released_raw,ap-fresh-tworoom-119,True,20,1,150,45000,28210351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",12.412
tworoom,25,50,120,clean,released_raw,ap-fresh-tworoom-120,False,50,2,300,90000,28211351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",20.5472
tworoom,25,50,120,prefix_a,released_raw,ap-fresh-tworoom-120,False,50,2,300,90000,28211351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.3907
tworoom,25,50,120,prefix_b,released_raw,ap-fresh-tworoom-120,False,50,2,300,90000,28211351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.7303
tworoom,25,50,121,clean,released_raw,ap-fresh-tworoom-121,True,15,1,150,45000,28212351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",9.3375
tworoom,25,50,121,prefix_a,released_raw,ap-fresh-tworoom-121,True,13,1,150,45000,28212351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.632
tworoom,25,50,121,prefix_b,released_raw,ap-fresh-tworoom-121,True,14,1,150,45000,28212351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.4315
tworoom,25,50,122,clean,released_raw,ap-fresh-tworoom-122,True,12,1,150,45000,28213351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",9.4492
tworoom,25,50,122,prefix_a,released_raw,ap-fresh-tworoom-122,True,2,1,150,45000,28213351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.7853
tworoom,25,50,122,prefix_b,released_raw,ap-fresh-tworoom-122,True,4,1,150,45000,28213351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.7319
tworoom,25,50,123,clean,released_raw,ap-fresh-tworoom-123,False,50,2,300,90000,28214351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",18.5489
tworoom,25,50,123,prefix_a,released_raw,ap-fresh-tworoom-123,False,50,2,300,90000,28214351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",18.3164
tworoom,25,50,123,prefix_b,released_raw,ap-fresh-tworoom-123,False,50,2,300,90000,28214351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.1319
tworoom,25,50,124,clean,released_raw,ap-fresh-tworoom-124,True,24,1,150,45000,28215351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",9.5339
tworoom,25,50,124,prefix_a,released_raw,ap-fresh-tworoom-124,True,24,1,150,45000,28215351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.6041
tworoom,25,50,124,prefix_b,released_raw,ap-fresh-tworoom-124,True,15,1,150,45000,28215351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.5249
tworoom,25,50,125,clean,released_raw,ap-fresh-tworoom-125,True,14,1,150,45000,28216351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.1819
tworoom,25,50,125,prefix_a,released_raw,ap-fresh-tworoom-125,True,11,1,150,45000,28216351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",8.2524
tworoom,25,50,125,prefix_b,released_raw,ap-fresh-tworoom-125,True,17,1,150,45000,28216351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",8.3089
tworoom,25,50,126,clean,released_raw,ap-fresh-tworoom-126,False,50,2,300,90000,28217351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",18.0696
tworoom,25,50,126,prefix_a,released_raw,ap-fresh-tworoom-126,False,50,2,300,90000,28217351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",18.5405
tworoom,25,50,126,prefix_b,released_raw,ap-fresh-tworoom-126,False,50,2,300,90000,28217351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",17.9278
tworoom,25,50,127,clean,released_raw,ap-fresh-tworoom-127,True,12,1,150,45000,28218351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.7873
tworoom,25,50,127,prefix_a,released_raw,ap-fresh-tworoom-127,True,16,1,150,45000,28218351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.123
tworoom,25,50,127,prefix_b,released_raw,ap-fresh-tworoom-127,True,12,1,150,45000,28218351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.1672
tworoom,50,100,0,clean,released_raw,ap-fresh-tworoom-000,False,100,4,600,180000,28091351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",35.0904
tworoom,50,100,0,prefix_a,released_raw,ap-fresh-tworoom-000,False,100,4,600,180000,28091351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",31.4059
tworoom,50,100,0,prefix_b,released_raw,ap-fresh-tworoom-000,False,100,4,600,180000,28091351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",45.0344
tworoom,50,100,1,clean,released_raw,ap-fresh-tworoom-001,True,73,3,450,135000,28092351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",26.7127
tworoom,50,100,1,prefix_a,released_raw,ap-fresh-tworoom-001,False,100,4,600,180000,28092351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",37.9448
tworoom,50,100,1,prefix_b,released_raw,ap-fresh-tworoom-001,True,58,3,450,135000,28092351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",29.066
tworoom,50,100,2,clean,released_raw,ap-fresh-tworoom-002,False,100,4,600,180000,28093351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",35.3448
tworoom,50,100,2,prefix_a,released_raw,ap-fresh-tworoom-002,True,27,2,300,90000,28093351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",18.1733
tworoom,50,100,2,prefix_b,released_raw,ap-fresh-tworoom-002,False,100,4,600,180000,28093351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.9248
tworoom,50,100,3,clean,released_raw,ap-fresh-tworoom-003,True,23,1,150,45000,28094351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",9.8812
tworoom,50,100,3,prefix_a,released_raw,ap-fresh-tworoom-003,True,17,1,150,45000,28094351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.6036
tworoom,50,100,3,prefix_b,released_raw,ap-fresh-tworoom-003,True,7,1,150,45000,28094351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.3293
tworoom,50,100,4,clean,released_raw,ap-fresh-tworoom-004,False,100,4,600,180000,28095351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",37.6509
tworoom,50,100,4,prefix_a,released_raw,ap-fresh-tworoom-004,False,100,4,600,180000,28095351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.1828
tworoom,50,100,4,prefix_b,released_raw,ap-fresh-tworoom-004,False,100,4,600,180000,28095351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",33.5072
tworoom,50,100,5,clean,released_raw,ap-fresh-tworoom-005,False,100,4,600,180000,28096351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",30.4902
tworoom,50,100,5,prefix_a,released_raw,ap-fresh-tworoom-005,False,100,4,600,180000,28096351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",35.3874
tworoom,50,100,5,prefix_b,released_raw,ap-fresh-tworoom-005,False,100,4,600,180000,28096351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",32.1859
tworoom,50,100,6,clean,released_raw,ap-fresh-tworoom-006,True,18,1,150,45000,28097351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",7.3091
tworoom,50,100,6,prefix_a,released_raw,ap-fresh-tworoom-006,True,57,3,450,135000,28097351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",23.0876
tworoom,50,100,6,prefix_b,released_raw,ap-fresh-tworoom-006,True,25,1,150,45000,28097351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",7.3617
tworoom,50,100,7,clean,released_raw,ap-fresh-tworoom-007,True,17,1,150,45000,28098351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",7.2407
tworoom,50,100,7,prefix_a,released_raw,ap-fresh-tworoom-007,True,11,1,150,45000,28098351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",7.3521
tworoom,50,100,7,prefix_b,released_raw,ap-fresh-tworoom-007,False,100,4,600,180000,28098351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",30.6531
tworoom,50,100,8,clean,released_raw,ap-fresh-tworoom-008,False,100,4,600,180000,28099351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",32.9098
tworoom,50,100,8,prefix_a,released_raw,ap-fresh-tworoom-008,False,100,4,600,180000,28099351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",33.7459
tworoom,50,100,8,prefix_b,released_raw,ap-fresh-tworoom-008,False,100,4,600,180000,28099351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",37.2774
tworoom,50,100,9,clean,released_raw,ap-fresh-tworoom-009,False,100,4,600,180000,28100351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",37.2707
tworoom,50,100,9,prefix_a,released_raw,ap-fresh-tworoom-009,False,100,4,600,180000,28100351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",39.7575
tworoom,50,100,9,prefix_b,released_raw,ap-fresh-tworoom-009,False,100,4,600,180000,28100351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.0878
tworoom,50,100,10,clean,released_raw,ap-fresh-tworoom-010,False,100,4,600,180000,28101351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",39.4646
tworoom,50,100,10,prefix_a,released_raw,ap-fresh-tworoom-010,False,100,4,600,180000,28101351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.7259
tworoom,50,100,10,prefix_b,released_raw,ap-fresh-tworoom-010,False,100,4,600,180000,28101351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.4887
tworoom,50,100,11,clean,released_raw,ap-fresh-tworoom-011,True,22,1,150,45000,28102351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",9.9747
